customer,sales_qty_2021,sales_qty_2022,sales_qty_2023,sales_qty_2024,net_sales_2021,net_sales_2022,net_sales_2023,net_sales_2024,p2_2021,p2_2022,p2_2023,p2_2024,qty_2021_score,qty_2022_score,qty_2023_score,qty_2024_score,sales_2021_score,sales_2022_score,sales_2023_score,sales_2024_score,p2_2021_score,p2_2022_score,p2_2023_score,p2_2024_score,qty_2021_score_desc,qty_2022_score_desc,qty_2023_score_desc,qty_2024_score_desc,sales_2021_score_desc,sales_2022_score_desc,sales_2023_score_desc,sales_2024_score_desc,p2_2021_score_desc,p2_2022_score_desc,p2_2023_score_desc,p2_2024_score_desc,material_portfolio,material_portfolio_desc,brand_portfolio,brand_portfolio_desc,product_type_portfolio,product_type_portfolio_desc,material_portfolio_score,brand_portfolio_score,product_type_portfolio_score,material_portfolio_score_desc,brand_portfolio_score_desc,product_type_portfolio_score_desc,feature_tag_null,feature_tag_q1,feature_tag_q2,feature_tag_q3,feature_tag_q4,feature_tag_null_score,feature_tag_q1_score,feature_tag_q2_score,feature_tag_q3_score,feature_tag_q4_score,relationship_score,market_position_score,market_position_desc_new,relationship_desc_new
Customer_4877,32533891,29178673,31010508,31048313,1989762091.28,1783741783.2,2050115048.51,2128300878.97,1079592348.31,1031832197.61,1041813082.95,1109678891.81,4,3,4,4,4.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,High,Medium,High,High,High,Medium,Strategic,Strategic,Strategic,High,High,Strategic,4,"MAT000197, MAT000125, MAT001460, MAT000344",4,"Brand_1894, Brand_4149, Brand_5032, Brand_7580",4,"Product_Type_527, Product_Type_73, Product_Type_30, Product_Type_1165",2,2,2,several,several,several,63,14,12,8,12,5,1,1,1,1,4.0,4.0,Innovative,Advanced Business Ties
Customer_4882,32891919,27840176,22730237,20294769,1867833349.37,1669662622.13,1335930714.32,1075801844.44,879594387.08,741256952.3,686569316.36,538627315.0,4,3,1,1,4.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,High,Medium,Neglectable,Neglectable,High,Medium,Neglectable,Neglectable,Medium,Low,Neglectable,Neglectable,4,"MAT001245, MAT002840, MAT002824, MAT001529",4,"Brand_4673, Brand_4736, Brand_182, Brand_7531",4,"Product_Type_909, Product_Type_208, Product_Type_323, Product_Type_859",2,2,2,several,several,several,40,17,17,14,8,1,1,1,1,1,4.0,5.0,Innovative & Faster Growing than Market,Advanced Business Ties
Customer_4888,27588180,27356875,24899109,25465457,1669515967.51,1745757457.05,1680933433.55,1482358571.2,771524506.75,839770189.89,745462059.21,857875058.22,2,2,1,2,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,Low,Low,Neglectable,Low,Medium,Medium,Medium,Neglectable,Low,Medium,Low,Medium,3,"MAT002126, MAT001673, MAT001939",3,"Brand_4080, Brand_3774, Brand_4594",3,"Product_Type_299, Product_Type_353, Product_Type_61",2,2,2,several,several,several,41,16,10,14,13,1,1,2,1,1,2.0,2.0,Market Follower,Transactional
Customer_4893,32202753,35137666,23538522,20848688,1903409459.23,1891829607.22,1366566140.15,1290811543.84,957730404.26,890383403.6,775859445.87,665023372.79,4,5,1,1,4.0,4.0,1.0,1.0,4.0,3.0,2.0,1.0,High,Strategic,Neglectable,Neglectable,High,High,Neglectable,Neglectable,High,Medium,Low,Neglectable,4,"MAT002237, MAT000014, MAT002814, MAT000790",4,"Brand_1004, Brand_2315, Brand_899, Brand_3413",4,"Product_Type_254, Product_Type_424, Product_Type_1247, Product_Type_1155",2,2,2,several,several,several,54,9,14,12,7,4,1,1,3,1,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_4901,32595254,36040174,34473362,24020749,2026253202.87,2118682798.1,1880493903.69,1608601091.8,1079145778.89,945760001.87,1117963477.68,812690091.87,4,5,5,1,4.0,5.0,4.0,2.0,5.0,4.0,5.0,2.0,High,Strategic,Strategic,Neglectable,High,Strategic,High,Low,Strategic,High,Strategic,Low,4,"MAT001385, MAT001649, MAT000228, MAT001087",4,"Brand_6273, Brand_6492, Brand_4259, Brand_2919",4,"Product_Type_1137, Product_Type_135, Product_Type_986, Product_Type_372",2,2,2,several,several,several,46,14,15,14,19,2,1,1,1,1,3.0,2.0,Market Follower,Pure Business
Customer_4903,28885711,25453963,28598330,29907446,1621251013.87,1485678047.08,1548307878.0,1873366486.29,765981205.16,793683213.55,799864465.16,904595425.53,3,2,3,3,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,Medium,Low,Medium,Medium,Low,Low,Low,High,Low,Low,Low,Medium,4,"MAT000095, MAT002892, MAT000287, MAT000162",4,"Brand_1980, Brand_6900, Brand_4961, Brand_7638",4,"Product_Type_222, Product_Type_475, Product_Type_1089, Product_Type_1141",2,2,2,several,several,several,54,14,8,11,17,4,1,1,2,1,4.0,4.0,Innovative,Advanced Business Ties
Customer_4906,31683713,27716393,26568437,29037166,1825751123.05,1674251190.65,1455219184.73,1752285480.11,1009649346.75,875167495.06,839913785.79,910012948.78,4,3,2,3,3.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,High,Medium,Low,Medium,Medium,Medium,Neglectable,Medium,High,Medium,Medium,Medium,4,"MAT001005, MAT001816, MAT001416, MAT001255",4,"Brand_6974, Brand_5464, Brand_4342, Brand_2207",4,"Product_Type_960, Product_Type_295, Product_Type_749, Product_Type_830",2,2,2,several,several,several,63,6,17,13,13,5,1,1,3,1,2.0,1.0,Niche Player,Transactional
Customer_4915,21612891,25734662,24323216,20473197,1400714278.09,1525474763.18,1451121531.82,1155868905.46,727513892.95,773061494.14,664453616.61,583925363.8,1,2,1,1,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,Neglectable,Low,Neglectable,Neglectable,Neglectable,Low,Neglectable,Neglectable,Low,Low,Neglectable,Neglectable,4,"MAT002489, MAT001067, MAT000858, MAT001334",4,"Brand_6836, Brand_7008, Brand_3314, Brand_6324",4,"Product_Type_426, Product_Type_1054, Product_Type_667, Product_Type_1067",2,2,2,several,several,several,43,13,13,7,8,1,3,1,1,1,2.0,3.0,Faster Growing than Market,Transactional
Customer_4927,28152688,31291513,26871259,21826730,1994925809.78,1945122286.29,1481135552.01,1291428912.85,920071326.68,1066827172.51,774935369.61,698691047.76,3,4,2,1,4.0,4.0,1.0,1.0,4.0,5.0,2.0,1.0,Medium,High,Low,Neglectable,High,High,Neglectable,Neglectable,High,Strategic,Low,Neglectable,4,"MAT001363, MAT000308, MAT001783, MAT001197",4,"Brand_3839, Brand_5918, Brand_474, Brand_3736",4,"Product_Type_211, Product_Type_1382, Product_Type_1266, Product_Type_382",2,2,2,several,several,several,48,17,10,11,13,2,1,2,2,1,1.0,3.0,Faster Growing than Market,Opportunistic
Customer_4958,31048113,32635035,26671603,35137233,1678274094.88,1996464552.13,1674954025.33,2103094993.47,878655111.03,1086410132.31,835995879.09,1050152401.34,4,4,2,5,3.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,High,High,Low,Strategic,Medium,High,Medium,Strategic,Medium,Strategic,Medium,High,4,"MAT000273, MAT000779, MAT000481, MAT002774",4,"Brand_1389, Brand_845, Brand_1340, Brand_3403",4,"Product_Type_776, Product_Type_327, Product_Type_968, Product_Type_1431",2,2,2,several,several,several,55,21,19,7,12,4,1,1,1,1,4.0,5.0,Innovative & Faster Growing than Market,Advanced Business Ties
Customer_4960,32426298,28422273,32937585,33101619,2263150965.1,1752204539.73,1872695899.03,1872432858.37,1265995044.06,894198727.03,807661725.16,1031171502.4,4,3,4,4,5.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,High,Medium,High,High,Strategic,Medium,High,High,Strategic,Medium,Low,High,4,"MAT002622, MAT002888, MAT000318, MAT001368",4,"Brand_260, Brand_3339, Brand_3658, Brand_978",4,"Product_Type_1340, Product_Type_1029, Product_Type_339, Product_Type_542",2,2,2,several,several,several,58,12,11,13,20,5,3,2,3,1,4.0,2.0,Market Follower,Advanced Business Ties
Customer_4972,26225354,24026891,24507384,19813115,1848097759.89,1659491469.19,1575099254.91,1251834346.59,970204239.85,913131704.7,692423535.72,592854199.2,2,1,1,1,4.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,Low,Neglectable,Neglectable,Neglectable,High,Medium,Low,Neglectable,High,Medium,Neglectable,Neglectable,4,"MAT001464, MAT002096, MAT001907, MAT001432",4,"Brand_1285, Brand_2969, Brand_2430, Brand_4761",4,"Product_Type_1382, Product_Type_942, Product_Type_9, Product_Type_384",2,2,2,several,several,several,46,8,8,15,11,2,1,1,1,2,2.0,1.0,Niche Player,Transactional
Customer_4982,26790969,31067374,32748162,27842419,1501969451.82,2108663984.94,2152722492.03,1635535596.04,665610635.88,940758817.1,1301840199.96,797359264.07,2,4,4,3,2.0,5.0,5.0,2.0,1.0,4.0,5.0,2.0,Low,High,High,Medium,Low,Strategic,Strategic,Low,Neglectable,High,Strategic,Low,4,"MAT002419, MAT000363, MAT002037, MAT000996",4,"Brand_6479, Brand_2256, Brand_6394, Brand_6845",4,"Product_Type_1400, Product_Type_45, Product_Type_1124, Product_Type_328",2,2,2,several,several,several,52,16,8,10,10,3,1,1,2,2,3.0,2.0,Market Follower,Pure Business
Customer_4984,29140789,25538970,26861424,27486270,1717708758.31,1290509889.98,1539348259.95,1653447998.57,886695654.65,746261348.37,864453149.86,741719674.69,3,2,2,2,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,Medium,Low,Low,Low,Medium,Neglectable,Low,Medium,Medium,Low,Medium,Low,4,"MAT000325, MAT002574, MAT002600, MAT001057",4,"Brand_2306, Brand_1897, Brand_5086, Brand_1796",4,"Product_Type_96, Product_Type_1243, Product_Type_851, Product_Type_436",2,2,2,several,several,several,52,9,15,15,10,3,1,1,1,2,2.0,2.0,Market Follower,Transactional
Customer_499,29886697,32490585,32571239,37307937,1795541619.17,1964698653.8,2184016022.01,2202617005.27,1022035139.31,911091286.78,1118923620.59,1117768927.53,3,4,4,5,3.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,Medium,High,High,Strategic,Medium,High,Strategic,Strategic,High,Medium,Strategic,Strategic,4,"MAT001077, MAT001063, MAT000985, MAT000361",4,"Brand_6819, Brand_5312, Brand_456, Brand_319",4,"Product_Type_10, Product_Type_1174, Product_Type_1458, Product_Type_894",2,2,2,several,several,several,52,16,22,13,17,3,1,1,3,1,5.0,5.0,Innovative & Faster Growing than Market,Partnership
Customer_4993,27176113,24426060,25851827,26705418,1503084575.42,1311842150.19,1758303302.6,1489148692.81,681236262.56,622849152.8,1034582064.59,689763095.3,2,1,2,2,2.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,Low,Neglectable,Low,Low,Low,Neglectable,Medium,Low,Neglectable,Neglectable,High,Neglectable,3,"MAT000457, MAT001445, MAT002276",3,"Brand_5239, Brand_686, Brand_5985",3,"Product_Type_1351, Product_Type_1361, Product_Type_1029",2,2,2,several,several,several,51,9,7,16,13,3,1,1,1,1,4.0,2.0,Market Follower,Advanced Business Ties
Customer_4998,33298188,28112284,22343776,20782738,2043260230.51,1823402651.24,1149979758.23,1204435026.31,996500655.46,801553542.09,534173883.77,505302445.46,4,3,1,1,4.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,High,Medium,Neglectable,Neglectable,High,Medium,Neglectable,Neglectable,High,Low,Neglectable,Neglectable,3,"MAT002844, MAT000770, MAT000435",3,"Brand_511, Brand_2943, Brand_561",3,"Product_Type_965, Product_Type_321, Product_Type_1317",2,2,2,several,several,several,47,12,19,5,3,2,3,1,1,1,2.0,1.0,Niche Player,Transactional
Customer_5009,33367859,25092225,22918106,26197343,1675342112.99,1437026505.1,1177584286.72,1664668661.26,840015210.35,802917273.05,487280721.58,891713769.0,5,2,1,2,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,Strategic,Low,Neglectable,Low,Medium,Neglectable,Neglectable,Medium,Medium,Low,Neglectable,Medium,4,"MAT000754, MAT002431, MAT002535, MAT001547",4,"Brand_855, Brand_949, Brand_3720, Brand_965",4,"Product_Type_889, Product_Type_243, Product_Type_60, Product_Type_361",2,2,2,several,several,several,53,14,10,12,14,4,1,2,3,1,3.0,3.0,Faster Growing than Market,Pure Business
Customer_5021,32677428,23799191,28039975,29520689,1783318051.79,1501591009.11,1788895290.81,1566514193.11,820575397.1999999,745399371.58,695833466.65,900098631.55,4,1,3,3,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,High,Neglectable,Medium,Medium,Medium,Low,Medium,Low,Low,Low,Neglectable,Medium,4,"MAT002861, MAT000535, MAT001149, MAT000590",4,"Brand_4436, Brand_3837, Brand_7061, Brand_407",4,"Product_Type_273, Product_Type_1186, Product_Type_105, Product_Type_561",2,2,2,several,several,several,50,15,12,16,17,3,1,1,1,1,2.0,1.0,Niche Player,Transactional
Customer_5023,31075015,28587195,29320835,30119610,1998028021.0,1774971651.81,1708836016.65,1770245185.05,1127051392.96,889647315.15,813862108.18,865591810.24,4,3,3,4,4.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,High,Medium,Medium,High,High,Medium,Medium,Medium,Strategic,Medium,Low,Medium,4,"MAT001222, MAT000753, MAT001287, MAT002444",4,"Brand_3649, Brand_3154, Brand_1687, Brand_1571",4,"Product_Type_1359, Product_Type_470, Product_Type_933, Product_Type_147",2,2,2,several,several,several,60,9,20,14,11,5,1,1,1,2,2.0,1.0,Niche Player,Transactional
Customer_5041,26987332,33204145,28062506,35307297,1694372191.85,1999344860.29,1820672332.35,2379979279.12,940469919.94,1079121358.55,800012529.15,1299555492.89,2,4,3,5,3.0,4.0,3.0,5.0,4.0,5.0,2.0,5.0,Low,High,Medium,Strategic,Medium,High,Medium,Strategic,High,Strategic,Low,Strategic,4,"MAT000396, MAT000032, MAT002036, MAT000115",4,"Brand_7481, Brand_1597, Brand_6182, Brand_5046",4,"Product_Type_1318, Product_Type_637, Product_Type_1407, Product_Type_1113",2,2,2,several,several,several,58,15,16,5,11,5,1,1,1,2,3.0,2.0,Market Follower,Pure Business
Customer_5061,50863917,59188231,59617186,52778908,2601924446.35,3809801099.63,3350396812.72,2998624330.82,1165978650.16,1685666998.64,1598619673.65,1629147069.19,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,8,"MAT000719, MAT000808, MAT001298, MAT000516, MAT000482, MAT000205, MAT001809, MAT000759",8,"Brand_296, Brand_2014, Brand_4625, Brand_4377, Brand_1328, Brand_92, Brand_2092, Brand_3742",8,"Product_Type_460, Product_Type_1205, Product_Type_359, Product_Type_611, Product_Type_316, Product_Type_971, Product_Type_822, Product_Type_177",4,4,4,Many,Many,Many,93,27,17,21,38,5,1,1,1,1,3.0,5.0,Innovative & Faster Growing than Market,Pure Business
Customer_5063,27439908,26793198,23924799,22523040,1506230264.45,1726919223.51,1569878807.44,1261466871.54,870541078.97,819217907.52,708099252.34,794367880.32,2,2,1,1,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,Low,Low,Neglectable,Neglectable,Low,Medium,Low,Neglectable,Medium,Low,Neglectable,Low,4,"MAT002582, MAT002159, MAT001221, MAT001958",4,"Brand_1054, Brand_1230, Brand_1210, Brand_5142",4,"Product_Type_539, Product_Type_1055, Product_Type_1246, Product_Type_1022",2,2,2,several,several,several,40,14,14,10,12,1,1,1,2,1,2.0,1.0,Niche Player,Transactional
Customer_5070,27543092,28925699,25531422,29998887,1656222429.01,1546068530.44,1582692808.55,1965341566.99,733848319.45,711331883.96,684325607.88,1079343794.02,2,3,2,4,3.0,2.0,2.0,4.0,2.0,2.0,1.0,5.0,Low,Medium,Low,High,Medium,Low,Low,High,Low,Low,Neglectable,Strategic,4,"MAT000936, MAT002235, MAT000364, MAT002260",4,"Brand_4881, Brand_6925, Brand_6557, Brand_3023",4,"Product_Type_1058, Product_Type_150, Product_Type_719, Product_Type_1488",2,2,2,several,several,several,47,9,18,13,10,2,1,1,3,2,2.0,1.0,Niche Player,Transactional
Customer_5076,35451460,38914952,33143863,30637354,2114816368.73,2407428452.86,1984282968.51,2007793998.73,1053311637.84,1159447777.93,1074439510.88,1217756958.84,5,5,4,4,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,Strategic,Strategic,High,High,Strategic,Strategic,High,High,Strategic,Strategic,Strategic,Strategic,4,"MAT000622, MAT002123, MAT002587, MAT001727",4,"Brand_1161, Brand_1123, Brand_7068, Brand_6307",4,"Product_Type_324, Product_Type_839, Product_Type_1475, Product_Type_1479",2,2,2,several,several,several,60,15,15,19,12,5,1,1,1,1,4.0,2.0,Market Follower,Advanced Business Ties
Customer_5079,23680350,24677094,25485586,28540752,1414080462.6,1682924289.41,1558771366.07,1811999338.04,857802883.63,798436184.02,818867191.95,999000824.2,1,1,2,3,1.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,Neglectable,Neglectable,Low,Medium,Neglectable,Medium,Low,High,Medium,Low,Low,High,3,"MAT002063, MAT002123, MAT002296",3,"Brand_6759, Brand_1123, Brand_5340",3,"Product_Type_1127, Product_Type_839, Product_Type_416",2,2,2,several,several,several,51,14,11,14,6,3,1,2,1,1,1.0,2.0,Market Follower,Opportunistic
Customer_5085,34213380,37420200,34246777,32395501,2431687312.51,1896696304.54,2074535439.39,2166568656.81,1381242112.7,891862829.83,1277592645.17,1084441193.09,5,5,5,4,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,Strategic,Strategic,Strategic,High,Strategic,High,Strategic,Strategic,Strategic,Medium,Strategic,Strategic,4,"MAT001573, MAT001162, MAT002398, MAT002569",4,"Brand_2236, Brand_1835, Brand_4386, Brand_5229",4,"Product_Type_1413, Product_Type_1318, Product_Type_2, Product_Type_1025",2,2,2,several,several,several,63,12,15,10,11,5,3,1,2,2,3.0,2.0,Market Follower,Pure Business
Customer_5087,30377059,24879334,27280378,27477572,2025212183.89,1818291903.29,1660209855.08,1580897582.56,960480407.14,730460653.51,731644547.9200001,804302408.96,4,1,2,2,4.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,High,Neglectable,Low,Low,High,Medium,Low,Low,High,Low,Low,Low,4,"MAT000881, MAT002274, MAT000685, MAT001293",4,"Brand_364, Brand_4103, Brand_6656, Brand_69",4,"Product_Type_527, Product_Type_716, Product_Type_253, Product_Type_933",2,2,2,several,several,several,44,22,16,8,6,2,1,1,1,1,2.0,2.0,Market Follower,Transactional
Customer_5088,32188214,36221981,34994453,35284710,2036155914.48,2201969984.7,2068906591.35,2082628488.27,1116914799.37,1034767810.03,1071673757.88,941368211.47,4,5,5,5,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,High,Strategic,Strategic,Strategic,High,Strategic,Strategic,Strategic,Strategic,High,Strategic,High,4,"MAT000560, MAT000975, MAT002066, MAT001793",4,"Brand_1571, Brand_42, Brand_6734, Brand_190",4,"Product_Type_576, Product_Type_444, Product_Type_822, Product_Type_802",2,2,2,several,several,several,50,12,16,20,12,3,3,1,1,1,1.0,1.0,Niche Player,Opportunistic
Customer_5092,37441178,32147702,27369562,32025232,2283860294.25,1944914963.35,1475900007.94,2152950484.67,1095454884.0,981583921.87,859469890.52,1148025595.7,5,4,2,4,5.0,4.0,1.0,5.0,5.0,4.0,3.0,5.0,Strategic,High,Low,High,Strategic,High,Neglectable,Strategic,Strategic,High,Medium,Strategic,4,"MAT000778, MAT000930, MAT002796, MAT000300",4,"Brand_3493, Brand_3531, Brand_4235, Brand_3284",4,"Product_Type_1046, Product_Type_1409, Product_Type_830, Product_Type_194",2,2,2,several,several,several,48,15,16,10,17,2,1,1,2,1,3.0,2.0,Market Follower,Pure Business
Customer_5096,26706038,32930360,34358962,36762149,1509450706.14,2119351974.15,1813763213.12,2344963509.32,807820735.11,1024042954.69,960534659.64,1307859803.58,2,4,5,5,2.0,5.0,3.0,5.0,2.0,4.0,4.0,5.0,Low,High,Strategic,Strategic,Low,Strategic,Medium,Strategic,Low,High,High,Strategic,4,"MAT000311, MAT002612, MAT002455, MAT001128",4,"Brand_2915, Brand_7352, Brand_7566, Brand_2559",4,"Product_Type_818, Product_Type_13, Product_Type_599, Product_Type_399",2,2,2,several,several,several,54,17,18,12,9,4,1,1,3,1,4.0,2.0,Market Follower,Advanced Business Ties
Customer_5097,32551051,33099421,29356662,31727048,2006778698.12,2030102877.46,1661557780.07,1655980889.96,949074397.8,890785935.58,903444119.44,809781630.72,4,4,3,4,4.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,High,High,Medium,High,High,High,Low,Medium,High,Medium,Medium,Low,4,"MAT002015, MAT002167, MAT002754, MAT000335",4,"Brand_1426, Brand_2937, Brand_6747, Brand_5408",4,"Product_Type_243, Product_Type_542, Product_Type_1127, Product_Type_1346",2,2,2,several,several,several,53,19,16,13,9,4,1,1,3,1,4.0,1.0,Niche Player,Advanced Business Ties
Customer_5099,28067419,27812632,28180510,25990353,1618259473.04,1808914120.57,1563698946.2,1482995268.61,843949749.22,973757761.44,786464051.4,694327088.48,3,3,3,2,2.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,Medium,Medium,Medium,Low,Low,Medium,Low,Neglectable,Medium,High,Low,Neglectable,4,"MAT000795, MAT000797, MAT000021, MAT001622",4,"Brand_5400, Brand_5713, Brand_5797, Brand_353",4,"Product_Type_590, Product_Type_222, Product_Type_237, Product_Type_321",2,2,2,several,several,several,50,12,10,9,12,3,3,2,1,1,4.0,1.0,Niche Player,Advanced Business Ties
Customer_5100,31974178,32076545,32287409,33773695,2081700220.41,2050003281.1,2164729785.03,1832249655.68,1082188149.87,971472382.0,1156972211.98,1067375031.93,4,4,4,5,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,High,High,High,Strategic,Strategic,High,Strategic,High,Strategic,High,Strategic,Strategic,4,"MAT001775, MAT000188, MAT001679, MAT000695",4,"Brand_6054, Brand_5001, Brand_4161, Brand_455",4,"Product_Type_512, Product_Type_691, Product_Type_1213, Product_Type_828",2,2,2,several,several,several,47,15,13,20,15,2,1,1,1,1,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_5114,26872415,24702641,22915400,20730776,1549414527.45,1476121602.49,1343210305.0,1163997871.08,882407490.8199999,682338528.48,737319813.96,519977964.6,2,1,1,1,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,Low,Neglectable,Neglectable,Neglectable,Low,Neglectable,Neglectable,Neglectable,Medium,Neglectable,Low,Neglectable,4,"MAT001225, MAT002245, MAT002887, MAT001453",4,"Brand_303, Brand_5836, Brand_6900, Brand_7620",4,"Product_Type_492, Product_Type_1033, Product_Type_273, Product_Type_1091",2,2,2,several,several,several,44,8,12,11,13,2,1,1,2,1,1.0,1.0,Niche Player,Opportunistic
Customer_5127,30803892,26638893,26442364,26764958,1781810354.4,1396174554.09,1698443568.91,1519767274.17,934539414.33,586818262.9399999,866833639.26,743983521.0699999,4,2,2,2,3.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,High,Low,Low,Low,Medium,Neglectable,Medium,Low,High,Neglectable,Medium,Low,4,"MAT001522, MAT002208, MAT002920, MAT001514",4,"Brand_7522, Brand_1332, Brand_3296, Brand_5517",4,"Product_Type_436, Product_Type_1256, Product_Type_1205, Product_Type_308",2,2,2,several,several,several,43,13,15,10,14,1,3,1,2,1,2.0,3.0,Faster Growing than Market,Transactional
Customer_5130,52300303,54057769,50475546,45894102,3100184482.75,3196891876.07,2872649727.42,2672166231.27,1675455716.91,1533057999.66,1651024595.01,1498512817.9,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,8,"MAT002048, MAT001524, MAT000171, MAT000300, MAT001648, MAT001456, MAT000352, MAT000033",8,"Brand_5857, Brand_6288, Brand_2281, Brand_3284, Brand_4658, Brand_1736, Brand_3749, Brand_3394",8,"Product_Type_1459, Product_Type_250, Product_Type_281, Product_Type_194, Product_Type_448, Product_Type_1468, Product_Type_84, Product_Type_833",4,4,4,Many,Many,Many,85,22,22,21,29,5,1,1,1,1,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_5137,28845429,29567867,25271747,27231075,1747228685.17,1785301001.39,1235467590.18,1647403834.33,951976652.46,982511121.48,602691922.9,763259931.9300001,3,3,2,2,3.0,3.0,1.0,2.0,4.0,4.0,1.0,2.0,Medium,Medium,Low,Low,Medium,Medium,Neglectable,Low,High,High,Neglectable,Low,4,"MAT002019, MAT001341, MAT000236, MAT002048",4,"Brand_822, Brand_7163, Brand_454, Brand_5857",4,"Product_Type_987, Product_Type_966, Product_Type_1343, Product_Type_1459",2,2,2,several,several,several,47,16,6,16,9,2,1,1,1,1,2.0,4.0,Innovative,Transactional
Customer_5144,30734759,23947287,27803693,23349661,1460681236.17,1514118487.84,1581307892.9,1415700700.84,732201804.61,887278123.91,845026425.74,638196137.74,4,1,3,1,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,High,Neglectable,Medium,Neglectable,Neglectable,Low,Low,Neglectable,Low,Medium,Medium,Neglectable,4,"MAT001403, MAT002532, MAT002927, MAT002706",4,"Brand_4644, Brand_1720, Brand_1026, Brand_1888",4,"Product_Type_799, Product_Type_834, Product_Type_310, Product_Type_701",2,2,2,several,several,several,55,7,12,14,16,4,1,1,1,1,3.0,2.0,Market Follower,Pure Business
Customer_5153,52303091,56606513,53267641,49748860,2970874835.57,3054562391.86,3041213793.75,3066795217.97,1348615910.65,1604773705.58,1465718188.62,1531384019.24,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,8,"MAT000675, MAT002735, MAT002893, MAT000867, MAT001862, MAT002220, MAT002896, MAT000193",8,"Brand_5819, Brand_6102, Brand_2157, Brand_6397, Brand_6870, Brand_7810, Brand_4877, Brand_3112",8,"Product_Type_173, Product_Type_1364, Product_Type_868, Product_Type_986, Product_Type_1228, Product_Type_534, Product_Type_1052, Product_Type_24",4,4,4,Many,Many,Many,79,25,19,25,31,5,1,1,1,1,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_5184,54080973,51200701,57507061,60562439,3330255509.54,2901135302.87,3462684888.51,3591266145.93,1652451158.57,1574073441.58,1723601831.65,1898730026.66,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,8,"MAT001247, MAT001538, MAT002835, MAT002920, MAT002836, MAT002269, MAT000639, MAT000735",8,"Brand_6651, Brand_649, Brand_4378, Brand_3296, Brand_5172, Brand_2945, Brand_4948, Brand_3285",8,"Product_Type_600, Product_Type_646, Product_Type_1435, Product_Type_1205, Product_Type_950, Product_Type_798, Product_Type_754, Product_Type_502",4,4,4,Many,Many,Many,91,29,22,23,22,5,1,1,1,1,3.0,5.0,Innovative & Faster Growing than Market,Pure Business
Customer_5185,26963265,26027372,32212481,28056188,1571036233.0,1699623155.13,1940215599.35,1622342950.35,686074625.16,723280385.58,1022605854.66,686616736.43,2,2,4,3,2.0,3.0,4.0,2.0,1.0,2.0,4.0,1.0,Low,Low,High,Medium,Low,Medium,High,Low,Neglectable,Low,High,Neglectable,4,"MAT002609, MAT002340, MAT001638, MAT002825",4,"Brand_6046, Brand_6573, Brand_1361, Brand_348",4,"Product_Type_1167, Product_Type_1129, Product_Type_197, Product_Type_1422",2,2,2,several,several,several,49,15,12,5,14,3,1,1,1,1,2.0,3.0,Faster Growing than Market,Transactional
