SoldTo,Ship to Customer,Key_Account,Key_Account_Grouper
Customer_3880,ShipToCustomer_6495,Key_Account_292,Region_7
Customer_3882,ShipToCustomer_2555,Key_Account_389,Region_48
Customer_3884,ShipToCustomer_4918,Key_Account_312,Region_20
Customer_3885,ShipToCustomer_4809,Key_Account_235,Region_20
Customer_3885,ShipToCustomer_7782,Key_Account_235,Region_20
Customer_3885,ShipToCustomer_9777,Key_Account_235,Region_20
Customer_3887,ShipToCustomer_5420,Key_Account_271,Region_26
Customer_389,ShipToCustomer_8003,Key_Account_27,Region_27
Customer_3890,ShipToCustomer_1383,Key_Account_139,Region_50
Customer_3890,ShipToCustomer_6455,Key_Account_139,Region_50
Customer_3890,ShipToCustomer_7123,Key_Account_139,Region_50
Customer_3890,ShipToCustomer_7712,Key_Account_139,Region_50
Customer_3892,ShipToCustomer_2028,Key_Account_210,Region_42
Customer_3892,ShipToCustomer_279,Key_Account_210,Region_42
Customer_3892,ShipToCustomer_7235,Key_Account_210,Region_42
Customer_3893,ShipToCustomer_9186,Key_Account_389,Region_48
Customer_3894,ShipToCustomer_6761,Key_Account_13,Region_40
Customer_3894,ShipToCustomer_8564,Key_Account_13,Region_40
Customer_3895,ShipToCustomer_3752,Key_Account_351,Region_25
Customer_3895,ShipToCustomer_8467,Key_Account_351,Region_25
Customer_3896,ShipToCustomer_4814,Key_Account_373,Region_21
Customer_3897,ShipToCustomer_4892,Key_Account_242,Region_9
Customer_3899,ShipToCustomer_637,Key_Account_20,Region_2
Customer_3899,ShipToCustomer_9937,Key_Account_20,Region_2
Customer_39,ShipToCustomer_5348,Key_Account_246,Region_30
Customer_39,ShipToCustomer_6453,Key_Account_246,Region_30
Customer_390,ShipToCustomer_1180,Key_Account_308,Region_23
Customer_390,ShipToCustomer_1797,Key_Account_308,Region_23
Customer_390,ShipToCustomer_3547,Key_Account_308,Region_23
Customer_3900,ShipToCustomer_9818,Key_Account_262,Region_13
Customer_3902,ShipToCustomer_2697,Key_Account_190,Region_22
Customer_3902,ShipToCustomer_4346,Key_Account_190,Region_22
Customer_3902,ShipToCustomer_6664,Key_Account_190,Region_22
Customer_3903,ShipToCustomer_4349,Key_Account_117,Region_8
Customer_3903,ShipToCustomer_7232,Key_Account_117,Region_8
Customer_3903,ShipToCustomer_7240,Key_Account_117,Region_8
Customer_3904,ShipToCustomer_5908,Key_Account_344,Region_39
Customer_3908,ShipToCustomer_3919,Key_Account_24,Region_31
Customer_391,ShipToCustomer_1173,Key_Account_383,Region_2
Customer_3910,ShipToCustomer_3562,Key_Account_259,Region_4
Customer_3911,ShipToCustomer_2320,Key_Account_315,Region_27
Customer_3912,ShipToCustomer_6762,Key_Account_97,Region_12
Customer_3912,ShipToCustomer_8066,Key_Account_97,Region_12
Customer_3914,ShipToCustomer_1952,Key_Account_376,Region_8
Customer_3914,ShipToCustomer_2328,Key_Account_376,Region_8
Customer_3915,ShipToCustomer_215,Key_Account_212,Region_30
Customer_3915,ShipToCustomer_8888,Key_Account_212,Region_30
Customer_3917,ShipToCustomer_1129,Key_Account_374,Region_13
Customer_3918,ShipToCustomer_1576,Key_Account_67,Region_25
Customer_3919,ShipToCustomer_2558,Key_Account_113,Region_1
Customer_3919,ShipToCustomer_2952,Key_Account_113,Region_1
Customer_392,ShipToCustomer_9006,Key_Account_55,Region_12
Customer_3920,ShipToCustomer_4002,Key_Account_91,Region_33
Customer_3921,ShipToCustomer_399,Key_Account_45,Region_15
Customer_3921,ShipToCustomer_4167,Key_Account_45,Region_15
Customer_3924,ShipToCustomer_1039,Key_Account_154,Region_48
Customer_3924,ShipToCustomer_95,Key_Account_154,Region_48
Customer_3926,ShipToCustomer_634,Key_Account_375,WorldWide
Customer_3927,ShipToCustomer_4807,Key_Account_250,Region_30
Customer_3927,ShipToCustomer_8184,Key_Account_250,Region_30
Customer_3928,ShipToCustomer_799,Key_Account_385,Region_8
Customer_3931,ShipToCustomer_9807,Key_Account_177,Region_37
Customer_3932,ShipToCustomer_3606,Key_Account_94,Region_26
Customer_3932,ShipToCustomer_4316,Key_Account_94,Region_26
Customer_3933,ShipToCustomer_4080,Key_Account_56,Region_33
Customer_3934,ShipToCustomer_8366,Key_Account_400,Region_43
Customer_3935,ShipToCustomer_2268,Key_Account_332,Region_7
Customer_3936,ShipToCustomer_3888,Key_Account_161,Region_21
Customer_3936,ShipToCustomer_4056,Key_Account_161,Region_21
Customer_3937,ShipToCustomer_530,Key_Account_246,Region_30
Customer_3937,ShipToCustomer_6399,Key_Account_246,Region_30
Customer_3938,ShipToCustomer_2388,Key_Account_331,Region_6
Customer_3939,ShipToCustomer_814,Key_Account_386,Region_50
Customer_394,ShipToCustomer_9221,Key_Account_290,Region_22
Customer_3940,ShipToCustomer_5838,Key_Account_210,Region_42
Customer_3941,ShipToCustomer_7653,Key_Account_313,Region_40
Customer_3945,ShipToCustomer_6751,Key_Account_273,Region_14
Customer_3946,ShipToCustomer_7838,Key_Account_390,Region_41
Customer_3948,ShipToCustomer_394,Key_Account_129,Region_15
Customer_3948,ShipToCustomer_9648,Key_Account_129,Region_15
Customer_3949,ShipToCustomer_9144,Key_Account_175,Region_43
Customer_3950,ShipToCustomer_940,Key_Account_292,Region_7
Customer_3951,ShipToCustomer_106,Key_Account_124,Region_23
Customer_3951,ShipToCustomer_1580,Key_Account_124,Region_23
Customer_3951,ShipToCustomer_9073,Key_Account_124,Region_23
Customer_3953,ShipToCustomer_5077,Key_Account_239,Region_49
Customer_3954,ShipToCustomer_2754,Key_Account_39,Region_8
Customer_3955,ShipToCustomer_9940,Key_Account_73,Region_30
Customer_3956,ShipToCustomer_7518,Key_Account_119,Region_50
Customer_3957,ShipToCustomer_7661,Key_Account_280,Region_32
Customer_3957,ShipToCustomer_7914,Key_Account_280,Region_32
Customer_3961,ShipToCustomer_9926,Key_Account_20,Region_2
Customer_3966,ShipToCustomer_6812,Key_Account_324,Region_43
Customer_3967,ShipToCustomer_1897,Key_Account_386,Region_50
Customer_3967,ShipToCustomer_3982,Key_Account_386,Region_50
Customer_3967,ShipToCustomer_9188,Key_Account_386,Region_50
Customer_3968,ShipToCustomer_1571,Key_Account_127,Region_16
Customer_3968,ShipToCustomer_6390,Key_Account_127,Region_16
Customer_3968,ShipToCustomer_90,Key_Account_127,Region_16
Customer_3969,ShipToCustomer_5604,Key_Account_343,Region_43
Customer_397,ShipToCustomer_7991,Key_Account_30,Region_45
Customer_3971,ShipToCustomer_3161,Key_Account_288,Region_21
Customer_3972,ShipToCustomer_2323,Key_Account_200,Region_44
Customer_3972,ShipToCustomer_8028,Key_Account_200,Region_44
Customer_3974,ShipToCustomer_6521,Key_Account_72,Region_44
Customer_3975,ShipToCustomer_7461,Key_Account_57,Region_4
Customer_3976,ShipToCustomer_1679,Key_Account_319,Region_25
Customer_3976,ShipToCustomer_3399,Key_Account_319,Region_25
Customer_3979,ShipToCustomer_1162,Key_Account_170,Region_49
Customer_3979,ShipToCustomer_1923,Key_Account_170,Region_49
Customer_3979,ShipToCustomer_4638,Key_Account_170,Region_49
Customer_3980,ShipToCustomer_9065,Key_Account_359,Region_45
Customer_3981,ShipToCustomer_3279,Key_Account_141,Region_2
Customer_3981,ShipToCustomer_6793,Key_Account_141,Region_2
Customer_3981,ShipToCustomer_780,Key_Account_141,Region_2
Customer_3983,ShipToCustomer_3934,Key_Account_381,Region_49
Customer_3984,ShipToCustomer_8906,Key_Account_297,Region_18
Customer_3985,ShipToCustomer_6392,Key_Account_13,Region_40
Customer_3985,ShipToCustomer_9257,Key_Account_13,Region_40
Customer_3986,ShipToCustomer_5118,Key_Account_309,Region_43
Customer_3986,ShipToCustomer_7120,Key_Account_309,Region_43
Customer_3987,ShipToCustomer_1848,Key_Account_12,Region_5
Customer_3989,ShipToCustomer_1656,Key_Account_195,Region_44
Customer_3990,ShipToCustomer_5091,Key_Account_391,Region_7
Customer_3992,ShipToCustomer_3143,Key_Account_304,Region_13
Customer_3995,ShipToCustomer_2685,Key_Account_47,Region_37
Customer_3996,ShipToCustomer_2400,Key_Account_64,Region_32
Customer_3996,ShipToCustomer_3442,Key_Account_64,Region_32
Customer_3997,ShipToCustomer_843,Key_Account_223,Region_38
Customer_3998,ShipToCustomer_4275,Key_Account_190,Region_22
Customer_3998,ShipToCustomer_4736,Key_Account_190,Region_22
Customer_4,ShipToCustomer_5247,Key_Account_200,Region_44
Customer_40,ShipToCustomer_3194,Key_Account_58,WorldWide
Customer_400,ShipToCustomer_4347,Key_Account_113,Region_1
Customer_400,ShipToCustomer_596,Key_Account_113,Region_1
Customer_4001,ShipToCustomer_8410,Key_Account_135,Region_4
Customer_4004,ShipToCustomer_1256,Key_Account_388,Special
Customer_4005,ShipToCustomer_9707,Key_Account_7,Region_5
Customer_4006,ShipToCustomer_3191,Key_Account_91,Region_33
Customer_4007,ShipToCustomer_5576,Key_Account_324,Region_43
Customer_4008,ShipToCustomer_5244,Key_Account_82,Region_2
Customer_4008,ShipToCustomer_9955,Key_Account_82,Region_2
Customer_4009,ShipToCustomer_3801,Key_Account_206,Region_37
Customer_4009,ShipToCustomer_9844,Key_Account_206,Region_37
Customer_401,ShipToCustomer_3351,Key_Account_130,Region_22
Customer_401,ShipToCustomer_4049,Key_Account_130,Region_22
Customer_4010,ShipToCustomer_332,Key_Account_190,Region_22
Customer_4010,ShipToCustomer_334,Key_Account_190,Region_22
Customer_4011,ShipToCustomer_6975,Key_Account_97,Region_12
Customer_4012,ShipToCustomer_1324,Key_Account_141,Region_2
Customer_4012,ShipToCustomer_361,Key_Account_141,Region_2
Customer_4014,ShipToCustomer_1806,Key_Account_259,Region_4
Customer_4015,ShipToCustomer_4073,Key_Account_358,Region_38
Customer_4015,ShipToCustomer_4431,Key_Account_358,Region_38
Customer_4015,ShipToCustomer_7170,Key_Account_358,Region_38
Customer_4016,ShipToCustomer_1740,Key_Account_27,Region_27
Customer_4017,ShipToCustomer_4876,Key_Account_100,Region_6
Customer_4017,ShipToCustomer_7342,Key_Account_100,Region_6
Customer_4018,ShipToCustomer_8310,Key_Account_162,Region_12
Customer_4019,ShipToCustomer_1838,Key_Account_189,Region_42
Customer_4019,ShipToCustomer_3032,Key_Account_189,Region_42
Customer_4019,ShipToCustomer_8233,Key_Account_189,Region_42
Customer_4019,ShipToCustomer_8675,Key_Account_189,Region_42
Customer_402,ShipToCustomer_3829,Key_Account_100,Region_6
Customer_4020,ShipToCustomer_5441,Key_Account_375,WorldWide
Customer_4020,ShipToCustomer_9294,Key_Account_375,WorldWide
Customer_4021,ShipToCustomer_5757,Key_Account_113,Region_1
Customer_4021,ShipToCustomer_5938,Key_Account_113,Region_1
Customer_4022,ShipToCustomer_4082,Key_Account_313,Region_40
Customer_4024,ShipToCustomer_76,Key_Account_164,Region_16
Customer_4026,ShipToCustomer_3783,Key_Account_41,Region_24
Customer_4026,ShipToCustomer_9442,Key_Account_41,Region_24
Customer_4028,ShipToCustomer_8760,Key_Account_255,Region_33
Customer_4029,ShipToCustomer_2225,Key_Account_76,Region_4
Customer_4029,ShipToCustomer_2465,Key_Account_76,Region_4
Customer_403,ShipToCustomer_2702,Key_Account_271,Region_26
Customer_403,ShipToCustomer_8970,Key_Account_271,Region_26
Customer_4030,ShipToCustomer_4958,Key_Account_166,Region_16
Customer_4030,ShipToCustomer_7586,Key_Account_166,Region_16
Customer_4032,ShipToCustomer_9003,Key_Account_219,Region_12
Customer_4032,ShipToCustomer_9080,Key_Account_219,Region_12
Customer_4032,ShipToCustomer_9344,Key_Account_219,Region_12
Customer_4033,ShipToCustomer_5524,Key_Account_326,Region_32
Customer_4035,ShipToCustomer_2949,Key_Account_1,Region_14
Customer_4035,ShipToCustomer_319,Key_Account_1,Region_14
Customer_4035,ShipToCustomer_4281,Key_Account_1,Region_14
Customer_4035,ShipToCustomer_5881,Key_Account_1,Region_14
Customer_4035,ShipToCustomer_688,Key_Account_1,Region_14
Customer_4036,ShipToCustomer_5239,Key_Account_123,Region_31
Customer_4036,ShipToCustomer_7075,Key_Account_123,Region_31
Customer_4038,ShipToCustomer_4352,Key_Account_378,Region_39
Customer_4038,ShipToCustomer_478,Key_Account_378,Region_39
Customer_4038,ShipToCustomer_6264,Key_Account_378,Region_39
Customer_4038,ShipToCustomer_802,Key_Account_378,Region_39
Customer_4039,ShipToCustomer_3974,Key_Account_289,Region_46
Customer_4039,ShipToCustomer_8436,Key_Account_289,Region_46
Customer_4041,ShipToCustomer_1344,Key_Account_210,Region_42
Customer_4041,ShipToCustomer_2273,Key_Account_210,Region_42
Customer_4042,ShipToCustomer_5027,Key_Account_186,Region_14
Customer_4044,ShipToCustomer_2537,Key_Account_221,Region_5
Customer_4045,ShipToCustomer_7182,Key_Account_303,Region_40
Customer_4046,ShipToCustomer_5798,Key_Account_16,Region_6
Customer_4046,ShipToCustomer_7797,Key_Account_16,Region_6
Customer_4047,ShipToCustomer_3280,Key_Account_179,Special
Customer_4049,ShipToCustomer_9308,Key_Account_347,Region_8
Customer_4049,ShipToCustomer_9454,Key_Account_347,Region_8
Customer_405,ShipToCustomer_2716,Key_Account_377,Region_20
Customer_4050,ShipToCustomer_5175,Key_Account_320,Region_19
Customer_4050,ShipToCustomer_7137,Key_Account_320,Region_19
Customer_4050,ShipToCustomer_771,Key_Account_320,Region_19
Customer_4050,ShipToCustomer_9131,Key_Account_320,Region_19
Customer_4051,ShipToCustomer_6130,Key_Account_308,Region_23
Customer_4053,ShipToCustomer_2586,Key_Account_356,WorldWide
Customer_4055,ShipToCustomer_1210,Key_Account_17,Region_27
Customer_4057,ShipToCustomer_736,Key_Account_224,Region_37
Customer_4058,ShipToCustomer_46,Key_Account_228,Region_35
Customer_406,ShipToCustomer_3967,Key_Account_135,Region_4
Customer_4061,ShipToCustomer_2174,Key_Account_171,Region_40
Customer_4062,ShipToCustomer_8297,Key_Account_131,Region_15
Customer_4063,ShipToCustomer_8528,Key_Account_278,Region_10
Customer_4063,ShipToCustomer_9397,Key_Account_278,Region_10
Customer_4067,ShipToCustomer_5344,Key_Account_239,Region_49
Customer_4068,ShipToCustomer_3358,Key_Account_110,Region_46
Customer_4069,ShipToCustomer_4499,Key_Account_331,Region_6
Customer_4069,ShipToCustomer_5121,Key_Account_331,Region_6
Customer_407,ShipToCustomer_8890,Key_Account_228,Region_35
Customer_4071,ShipToCustomer_1578,Key_Account_245,Region_17
Customer_4072,ShipToCustomer_1176,Key_Account_24,Region_31
Customer_4072,ShipToCustomer_8927,Key_Account_24,Region_31
Customer_4073,ShipToCustomer_2483,Key_Account_36,Region_41
Customer_4073,ShipToCustomer_834,Key_Account_36,Region_41
Customer_4075,ShipToCustomer_5866,Key_Account_320,Region_19
Customer_4076,ShipToCustomer_2278,Key_Account_34,Special
Customer_4076,ShipToCustomer_4013,Key_Account_34,Special
Customer_4077,ShipToCustomer_4813,Key_Account_297,Region_18
Customer_4078,ShipToCustomer_678,Key_Account_365,Region_21
Customer_4079,ShipToCustomer_4153,Key_Account_253,Region_47
Customer_4079,ShipToCustomer_7179,Key_Account_253,Region_47
Customer_4079,ShipToCustomer_8618,Key_Account_253,Region_47
Customer_408,ShipToCustomer_1876,Key_Account_234,Region_1
Customer_4080,ShipToCustomer_1693,Key_Account_317,Region_39
Customer_4080,ShipToCustomer_3300,Key_Account_317,Region_39
Customer_4082,ShipToCustomer_2365,Key_Account_124,Region_23
Customer_4082,ShipToCustomer_4001,Key_Account_124,Region_23
Customer_4083,ShipToCustomer_3681,Key_Account_12,Region_5
Customer_4083,ShipToCustomer_6821,Key_Account_12,Region_5
Customer_4083,ShipToCustomer_8405,Key_Account_12,Region_5
Customer_4084,ShipToCustomer_5026,Key_Account_52,Region_24
Customer_4084,ShipToCustomer_5517,Key_Account_52,Region_24
Customer_4086,ShipToCustomer_9291,Key_Account_113,Region_1
Customer_4088,ShipToCustomer_7275,Key_Account_143,WorldWide
Customer_4090,ShipToCustomer_66,Key_Account_187,Region_50
Customer_4091,ShipToCustomer_735,Key_Account_385,Region_8
Customer_4091,ShipToCustomer_7710,Key_Account_385,Region_8
Customer_4092,ShipToCustomer_8382,Key_Account_269,Region_47
Customer_4093,ShipToCustomer_3335,Key_Account_264,Region_20
Customer_4093,ShipToCustomer_5000,Key_Account_264,Region_20
Customer_4094,ShipToCustomer_7881,Key_Account_366,Region_45
Customer_4094,ShipToCustomer_9720,Key_Account_366,Region_45
Customer_4099,ShipToCustomer_6239,Key_Account_43,Region_50
Customer_4099,ShipToCustomer_8531,Key_Account_43,Region_50
Customer_41,ShipToCustomer_7237,Key_Account_371,Region_22
Customer_41,ShipToCustomer_7283,Key_Account_371,Region_22
Customer_41,ShipToCustomer_7508,Key_Account_371,Region_22
Customer_410,ShipToCustomer_8707,Key_Account_205,Region_1
Customer_4100,ShipToCustomer_3795,Key_Account_104,Region_9
Customer_4100,ShipToCustomer_7368,Key_Account_104,Region_9
Customer_4102,ShipToCustomer_8868,Key_Account_6,Region_28
Customer_4103,ShipToCustomer_1724,Key_Account_399,Region_45
Customer_4105,ShipToCustomer_3376,Key_Account_101,Region_45
Customer_4106,ShipToCustomer_5101,Key_Account_372,Region_17
Customer_4106,ShipToCustomer_8285,Key_Account_372,Region_17
Customer_4107,ShipToCustomer_893,Key_Account_65,Region_33
Customer_4107,ShipToCustomer_9729,Key_Account_65,Region_33
Customer_4108,ShipToCustomer_9553,Key_Account_189,Region_42
Customer_4109,ShipToCustomer_4866,Key_Account_331,Region_6
Customer_4109,ShipToCustomer_6083,Key_Account_331,Region_6
Customer_4110,ShipToCustomer_4150,Key_Account_24,Region_31
Customer_4110,ShipToCustomer_7520,Key_Account_24,Region_31
Customer_4112,ShipToCustomer_4182,Key_Account_273,Region_14
Customer_4114,ShipToCustomer_4163,Key_Account_189,Region_42
Customer_4115,ShipToCustomer_4059,Key_Account_17,Region_27
Customer_4115,ShipToCustomer_991,Key_Account_17,Region_27
Customer_4116,ShipToCustomer_1812,Key_Account_237,Region_29
Customer_4116,ShipToCustomer_2452,Key_Account_237,Region_29
Customer_4116,ShipToCustomer_6861,Key_Account_237,Region_29
Customer_4117,ShipToCustomer_1255,Key_Account_90,Region_21
Customer_4117,ShipToCustomer_3661,Key_Account_90,Region_21
Customer_4117,ShipToCustomer_5792,Key_Account_90,Region_21
Customer_4117,ShipToCustomer_6311,Key_Account_90,Region_21
Customer_4117,ShipToCustomer_6686,Key_Account_90,Region_21
Customer_4117,ShipToCustomer_9881,Key_Account_90,Region_21
Customer_4118,ShipToCustomer_1734,Key_Account_382,Region_25
Customer_4118,ShipToCustomer_3692,Key_Account_382,Region_25
Customer_4118,ShipToCustomer_5047,Key_Account_382,Region_25
Customer_4118,ShipToCustomer_7328,Key_Account_382,Region_25
Customer_4119,ShipToCustomer_1555,Key_Account_129,Region_15
Customer_4119,ShipToCustomer_4967,Key_Account_129,Region_15
Customer_4119,ShipToCustomer_5129,Key_Account_129,Region_15
Customer_4121,ShipToCustomer_1604,Key_Account_52,Region_24
Customer_4121,ShipToCustomer_5178,Key_Account_52,Region_24
Customer_4121,ShipToCustomer_5924,Key_Account_52,Region_24
Customer_4121,ShipToCustomer_7853,Key_Account_52,Region_24
Customer_4122,ShipToCustomer_1363,Key_Account_198,Region_27
Customer_4122,ShipToCustomer_6564,Key_Account_198,Region_27
Customer_4122,ShipToCustomer_8428,Key_Account_198,Region_27
Customer_4123,ShipToCustomer_807,Key_Account_114,Region_9
Customer_4124,ShipToCustomer_6780,Key_Account_135,Region_4
Customer_4125,ShipToCustomer_19,Key_Account_261,Region_32
Customer_4127,ShipToCustomer_9484,Key_Account_320,Region_19
Customer_4129,ShipToCustomer_4243,Key_Account_10,Region_22
Customer_4129,ShipToCustomer_4631,Key_Account_10,Region_22
Customer_413,ShipToCustomer_587,Key_Account_230,Region_45
Customer_413,ShipToCustomer_5951,Key_Account_230,Region_45
Customer_413,ShipToCustomer_9377,Key_Account_230,Region_45
Customer_4130,ShipToCustomer_6633,Key_Account_158,Region_25
Customer_4131,ShipToCustomer_7005,Key_Account_13,Region_40
Customer_4131,ShipToCustomer_7219,Key_Account_13,Region_40
Customer_4131,ShipToCustomer_9540,Key_Account_13,Region_40
Customer_4132,ShipToCustomer_3756,Key_Account_40,Region_7
Customer_4132,ShipToCustomer_903,Key_Account_40,Region_7
Customer_4132,ShipToCustomer_94,Key_Account_40,Region_7
Customer_4136,ShipToCustomer_1408,Key_Account_49,Region_12
Customer_4137,ShipToCustomer_477,Key_Account_118,Region_24
Customer_4137,ShipToCustomer_4949,Key_Account_118,Region_24
Customer_4137,ShipToCustomer_5637,Key_Account_118,Region_24
Customer_4137,ShipToCustomer_9298,Key_Account_118,Region_24
Customer_4139,ShipToCustomer_6517,Key_Account_245,Region_17
Customer_4142,ShipToCustomer_2207,Key_Account_302,Region_22
Customer_4142,ShipToCustomer_6551,Key_Account_302,Region_22
Customer_4143,ShipToCustomer_6481,Key_Account_234,Region_1
Customer_4143,ShipToCustomer_8393,Key_Account_234,Region_1
Customer_4144,ShipToCustomer_2596,Key_Account_173,Region_23
Customer_4145,ShipToCustomer_1095,Key_Account_208,Region_50
Customer_4147,ShipToCustomer_3164,Key_Account_279,Region_18
Customer_4147,ShipToCustomer_3464,Key_Account_279,Region_18
Customer_4147,ShipToCustomer_9275,Key_Account_279,Region_18
Customer_4149,ShipToCustomer_3873,Key_Account_373,Region_21
Customer_4149,ShipToCustomer_5184,Key_Account_373,Region_21
Customer_415,ShipToCustomer_4767,Key_Account_250,Region_30
Customer_4150,ShipToCustomer_3864,Key_Account_223,Region_38
Customer_4151,ShipToCustomer_4307,Key_Account_22,Region_46
Customer_4152,ShipToCustomer_1014,Key_Account_284,Region_31
Customer_4154,ShipToCustomer_8792,Key_Account_118,Region_24
Customer_4156,ShipToCustomer_1788,Key_Account_318,Region_7
Customer_4156,ShipToCustomer_8015,Key_Account_318,Region_7
Customer_4156,ShipToCustomer_8555,Key_Account_318,Region_7
Customer_4157,ShipToCustomer_6532,Key_Account_218,Region_38
Customer_4161,ShipToCustomer_407,Key_Account_22,Region_46
Customer_4161,ShipToCustomer_5619,Key_Account_22,Region_46
Customer_4161,ShipToCustomer_5886,Key_Account_22,Region_46
Customer_4162,ShipToCustomer_1119,Key_Account_340,Region_17
Customer_4164,ShipToCustomer_1139,Key_Account_295,Region_10
Customer_4167,ShipToCustomer_4973,Key_Account_253,Region_47
Customer_4167,ShipToCustomer_574,Key_Account_253,Region_47
Customer_4168,ShipToCustomer_3731,Key_Account_268,Region_25
Customer_4168,ShipToCustomer_3736,Key_Account_268,Region_25
Customer_4168,ShipToCustomer_6885,Key_Account_268,Region_25
Customer_417,ShipToCustomer_1534,Key_Account_295,Region_10
Customer_417,ShipToCustomer_6904,Key_Account_295,Region_10
Customer_417,ShipToCustomer_8931,Key_Account_295,Region_10
Customer_4170,ShipToCustomer_4756,Key_Account_72,Region_44
Customer_4170,ShipToCustomer_501,Key_Account_72,Region_44
Customer_4171,ShipToCustomer_3612,Key_Account_111,Region_34
Customer_4173,ShipToCustomer_3327,Key_Account_360,Region_31
Customer_4173,ShipToCustomer_4178,Key_Account_360,Region_31
Customer_4173,ShipToCustomer_8309,Key_Account_360,Region_31
Customer_4174,ShipToCustomer_9090,Key_Account_358,Region_38
Customer_4175,ShipToCustomer_1477,Key_Account_163,Region_49
Customer_4175,ShipToCustomer_9542,Key_Account_163,Region_49
Customer_4178,ShipToCustomer_326,Key_Account_267,Region_18
Customer_4178,ShipToCustomer_4039,Key_Account_267,Region_18
Customer_4178,ShipToCustomer_485,Key_Account_267,Region_18
Customer_4178,ShipToCustomer_5130,Key_Account_267,Region_18
Customer_4178,ShipToCustomer_7842,Key_Account_267,Region_18
Customer_4179,ShipToCustomer_6323,Key_Account_85,Region_49
Customer_4179,ShipToCustomer_6386,Key_Account_85,Region_49
Customer_418,ShipToCustomer_5732,Key_Account_13,Region_40
Customer_418,ShipToCustomer_6332,Key_Account_13,Region_40
Customer_4180,ShipToCustomer_7939,Key_Account_224,Region_37
Customer_4181,ShipToCustomer_2111,Key_Account_240,Region_15
Customer_4181,ShipToCustomer_6087,Key_Account_240,Region_15
Customer_4181,ShipToCustomer_8923,Key_Account_240,Region_15
Customer_4182,ShipToCustomer_3514,Key_Account_297,Region_18
Customer_4183,ShipToCustomer_6121,Key_Account_357,Region_13
Customer_4184,ShipToCustomer_1183,Key_Account_384,Region_49
Customer_4184,ShipToCustomer_7727,Key_Account_384,Region_49
Customer_4185,ShipToCustomer_3058,Key_Account_6,Region_28
Customer_4187,ShipToCustomer_6848,Key_Account_313,Region_40
Customer_4189,ShipToCustomer_8057,Key_Account_39,Region_8
Customer_4190,ShipToCustomer_2771,Key_Account_113,Region_1
Customer_4190,ShipToCustomer_5173,Key_Account_113,Region_1
Customer_4190,ShipToCustomer_6418,Key_Account_113,Region_1
Customer_4190,ShipToCustomer_7619,Key_Account_113,Region_1
Customer_4192,ShipToCustomer_5014,Key_Account_234,Region_1
Customer_4192,ShipToCustomer_6026,Key_Account_234,Region_1
Customer_4193,ShipToCustomer_1932,Key_Account_295,Region_10
Customer_4193,ShipToCustomer_5270,Key_Account_295,Region_10
Customer_4193,ShipToCustomer_8537,Key_Account_295,Region_10
Customer_4194,ShipToCustomer_1197,Key_Account_71,Region_31
Customer_4194,ShipToCustomer_9443,Key_Account_71,Region_31
Customer_4195,ShipToCustomer_9300,Key_Account_400,Region_43
Customer_4199,ShipToCustomer_8790,Key_Account_84,Region_40
Customer_42,ShipToCustomer_32,Key_Account_237,Region_29
Customer_4200,ShipToCustomer_1883,Key_Account_69,Region_28
Customer_4201,ShipToCustomer_7534,Key_Account_135,Region_4
Customer_4202,ShipToCustomer_35,Key_Account_231,Region_20
Customer_4202,ShipToCustomer_4326,Key_Account_231,Region_20
Customer_4202,ShipToCustomer_995,Key_Account_231,Region_20
Customer_4203,ShipToCustomer_175,Key_Account_83,Region_20
Customer_4203,ShipToCustomer_7513,Key_Account_83,Region_20
Customer_4203,ShipToCustomer_7917,Key_Account_83,Region_20
Customer_4203,ShipToCustomer_9143,Key_Account_83,Region_20
Customer_4204,ShipToCustomer_696,Key_Account_269,Region_47
Customer_4204,ShipToCustomer_7706,Key_Account_269,Region_47
Customer_4206,ShipToCustomer_8229,Key_Account_70,Region_15
Customer_4207,ShipToCustomer_1388,Key_Account_395,Region_4
Customer_4207,ShipToCustomer_3215,Key_Account_395,Region_4
Customer_4207,ShipToCustomer_4222,Key_Account_395,Region_4
Customer_4211,ShipToCustomer_2082,Key_Account_396,Region_33
Customer_4212,ShipToCustomer_7832,Key_Account_95,Region_19
Customer_4213,ShipToCustomer_4947,Key_Account_269,Region_47
Customer_4214,ShipToCustomer_3043,Key_Account_183,Region_15
Customer_4214,ShipToCustomer_5312,Key_Account_183,Region_15
Customer_4214,ShipToCustomer_7702,Key_Account_183,Region_15
Customer_4215,ShipToCustomer_2280,Key_Account_19,Region_47
Customer_4215,ShipToCustomer_4369,Key_Account_19,Region_47
Customer_4216,ShipToCustomer_386,Key_Account_74,Region_13
Customer_4217,ShipToCustomer_9978,Key_Account_239,Region_49
Customer_4219,ShipToCustomer_3626,Key_Account_277,Region_29
Customer_4219,ShipToCustomer_7516,Key_Account_277,Region_29
Customer_4219,ShipToCustomer_9445,Key_Account_277,Region_29
Customer_4221,ShipToCustomer_6553,Key_Account_166,Region_16
Customer_4222,ShipToCustomer_6012,Key_Account_20,Region_2
Customer_4223,ShipToCustomer_4850,Key_Account_330,Region_24
Customer_4225,ShipToCustomer_3771,Key_Account_198,Region_27
Customer_4225,ShipToCustomer_7022,Key_Account_198,Region_27
Customer_4226,ShipToCustomer_3394,Key_Account_213,Region_33
Customer_4228,ShipToCustomer_5472,Key_Account_375,WorldWide
